flight_id,tanggal,latitude,longitude,heading,altitude,aircraft_code,registration,time,callsign,airline_icao
7455,10/3/2022,0.4644,101.4468,90,0,B738,PK-GMI,1664763330,GIA172,
7456,10/3/2022,0.4644,101.4468,90,0,B738,PK-GMI,1664763330,GIA172,
7457,10/3/2022,0.4644,101.4468,90,0,B738,PK-GMI,1664763330,GIA172,
7458,10/3/2022,0.4644,101.4468,90,0,B738,PK-GMI,1664763330,GIA172,
7459,10/3/2022,0.4644,101.4468,90,0,B738,PK-GMI,1664763330,GIA172,
7460,10/3/2022,0.4644,101.4468,90,0,B738,PK-GMI,1664763330,GIA172,
7461,10/3/2022,0.4644,101.4468,90,0,B738,PK-GMI,1664763330,GIA172,
7462,10/3/2022,0.4644,101.4468,90,0,B738,PK-GMI,1664763330,GIA172,
7463,10/3/2022,0.4644,101.4468,90,0,B738,PK-GMI,1664763330,GIA172,
7464,10/3/2022,0.4644,101.4468,90,0,B738,PK-GMI,1664763330,GIA172,
7465,10/3/2022,0.4644,101.4468,90,0,B738,PK-GMI,1664763330,GIA172,
7466,10/3/2022,0.4644,101.4468,90,0,B738,PK-GMI,1664763330,GIA172,
7467,10/3/2022,0.4644,101.4468,90,0,B738,PK-GMI,1664763330,GIA172,
751,9/27/2022,0.4152,101.4432,1,800,B738,PK-GMW,1664243606,GIA172,GIA
752,9/27/2022,0.4173,101.4432,1,750,B738,PK-GMW,1664243609,GIA172,GIA
753,9/27/2022,0.4196,101.4433,1,725,B738,PK-GMW,1664243612,GIA172,GIA
754,9/27/2022,0.4266,101.4435,1,575,B738,PK-GMW,1664243621,GIA172,GIA
755,9/27/2022,0.4287,101.4435,1,550,B738,PK-GMW,1664243624,GIA172,GIA
756,9/27/2022,0.433,101.4437,1,450,B738,PK-GMW,1664243630,GIA172,GIA
757,9/27/2022,0.4354,101.4437,1,425,B738,PK-GMW,1664243633,GIA172,GIA
758,9/27/2022,0.4421,101.444,2,300,B738,PK-GMW,1664243642,GIA172,GIA
759,9/27/2022,0.4446,101.4441,1,250,B738,PK-GMW,1664243645,GIA172,GIA
760,9/27/2022,0.4469,101.4441,1,200,B738,PK-GMW,1664243648,GIA172,GIA
761,9/27/2022,0.4514,101.4443,1,150,B738,PK-GMW,1664243654,GIA172,GIA
762,9/27/2022,0.4562,101.4444,2,0,B738,PK-GMW,1664243661,GIA172,GIA
763,9/27/2022,0.4584,101.4444,2,0,B738,PK-GMW,1664243665,GIA172,GIA
764,9/27/2022,0.4604,101.4445,2,0,B738,PK-GMW,1664243669,GIA172,GIA
765,9/27/2022,0.4622,101.4445,2,0,B738,PK-GMW,1664243673,GIA172,GIA
766,9/27/2022,0.4643,101.4446,2,0,B738,PK-GMW,1664243681,GIA172,GIA
767,9/27/2022,0.4649,101.4446,2,0,B738,PK-GMW,1664243685,GIA172,GIA
768,9/27/2022,0.4652,101.4446,2,0,B738,PK-GMW,1664243688,GIA172,GIA
769,9/27/2022,0.4658,101.4446,2,0,B738,PK-GMW,1664243694,GIA172,GIA
770,9/27/2022,0.4662,101.4447,30,0,B738,PK-GMW,1664243701,GIA172,GIA
771,9/27/2022,0.4663,101.4449,59,0,B738,PK-GMW,1664243705,GIA172,GIA
772,9/27/2022,0.4663,101.4451,84,0,B738,PK-GMW,1664243709,GIA172,GIA
773,9/27/2022,0.4663,101.4452,101,0,B738,PK-GMW,1664243714,GIA172,GIA
774,9/27/2022,0.4663,101.4456,101,0,B738,PK-GMW,1664243722,GIA172,GIA
775,9/27/2022,0.4662,101.4457,118,0,B738,PK-GMW,1664243725,GIA172,GIA
776,9/27/2022,0.4661,101.4459,146,0,B738,PK-GMW,1664243730,GIA172,GIA
777,9/27/2022,0.4659,101.4459,165,0,B738,PK-GMW,1664243734,GIA172,GIA
778,9/27/2022,0.4658,101.4459,177,0,B738,PK-GMW,1664243737,GIA172,GIA
779,9/27/2022,0.4655,101.4459,182,0,B738,PK-GMW,1664243745,GIA172,GIA
780,9/27/2022,0.4653,101.4459,182,0,B738,PK-GMW,1664243750,GIA172,GIA
781,9/27/2022,0.4651,101.4459,180,0,B738,PK-GMW,1664243754,GIA172,GIA
782,9/27/2022,0.4648,101.4459,174,0,B738,PK-GMW,1664243761,GIA172,GIA
783,9/27/2022,0.4648,101.446,174,0,B738,PK-GMW,1664243765,GIA172,GIA
784,9/27/2022,0.4648,101.4461,174,0,B738,PK-GMW,1664243769,GIA172,GIA
785,9/27/2022,0.4648,101.4462,174,0,B738,PK-GMW,1664243773,GIA172,GIA
786,9/27/2022,0.4648,101.4463,174,0,B738,PK-GMW,1664243781,GIA172,GIA
787,9/27/2022,0.4648,101.4464,174,0,B738,PK-GMW,1664243786,GIA172,GIA
788,9/27/2022,0.4648,101.4465,174,0,B738,PK-GMW,1664243789,GIA172,GIA
789,9/27/2022,0.4648,101.4465,174,0,B738,PK-GMW,1664243792,GIA172,GIA
790,9/27/2022,0.4648,101.4467,174,0,B738,PK-GMW,1664243802,GIA172,GIA
791,9/27/2022,0.4648,101.4467,174,0,B738,PK-GMW,1664243805,GIA172,GIA
792,9/27/2022,0.4648,101.4467,174,0,B738,PK-GMW,1664243809,GIA172,GIA
793,9/27/2022,0.4648,101.4468,174,0,B738,PK-GMW,1664243814,GIA172,GIA
794,9/27/2022,0.4648,101.4468,174,0,B738,PK-GMW,1664243822,GIA172,GIA
795,9/27/2022,0.4648,101.4468,174,0,B738,PK-GMW,1664243823,GIA172,GIA
796,9/27/2022,0.4648,101.4468,174,0,B738,PK-GMW,1664243830,GIA172,GIA
797,9/27/2022,0.4648,101.4468,174,0,B738,PK-GMW,1664243833,GIA172,GIA
798,9/27/2022,0.4648,101.4468,174,0,B738,PK-GMW,1664243833,GIA172,GIA
799,9/27/2022,0.4648,101.4468,174,0,B738,PK-GMW,1664243833,GIA172,GIA
800,9/27/2022,0.4648,101.4468,174,0,B738,PK-GMW,1664243833,GIA172,GIA
801,9/27/2022,0.4648,101.4468,174,0,B738,PK-GMW,1664243833,GIA172,GIA
802,9/27/2022,0.4648,101.4468,174,0,B738,PK-GMW,1664243833,GIA172,GIA
803,9/27/2022,0.4648,101.4468,174,0,B738,PK-GMW,1664243833,GIA172,GIA
804,9/27/2022,0.4648,101.4468,174,0,B738,PK-GMW,1664243833,GIA172,GIA
805,9/27/2022,0.4648,101.4468,174,0,B738,PK-GMW,1664243833,GIA172,GIA
806,9/27/2022,0.4648,101.4468,174,0,B738,PK-GMW,1664243833,GIA172,GIA
807,9/27/2022,0.4648,101.4468,174,0,B738,PK-GMW,1664243833,GIA172,GIA
808,9/27/2022,0.4648,101.4468,174,0,B738,PK-GMW,1664243833,GIA172,GIA
809,9/27/2022,0.4648,101.4468,174,0,B738,PK-GMW,1664243833,GIA172,GIA
810,9/27/2022,0.4648,101.4468,174,0,B738,PK-GMW,1664243833,GIA172,GIA
811,9/27/2022,0.4648,101.4468,174,0,B738,PK-GMW,1664243833,GIA172,GIA
812,9/27/2022,0.4648,101.4468,174,0,B738,PK-GMW,1664243833,GIA172,GIA
813,9/27/2022,0.4648,101.4468,174,0,B738,PK-GMW,1664243833,GIA172,GIA
814,9/27/2022,0.4648,101.4468,174,0,B738,PK-GMW,1664243833,GIA172,GIA
2813,9/28/2022,0.4111,101.4431,1,1050,B738,PK-GMW,1664358598,GIA176,GIA
2814,9/28/2022,0.4134,101.4431,1,1000,B738,PK-GMW,1664358601,GIA176,GIA
2815,9/28/2022,0.4158,101.4432,1,975,B738,PK-GMW,1664358605,GIA176,GIA
2816,9/28/2022,0.4221,101.4434,1,825,B738,PK-GMW,1664358614,GIA176,GIA
2817,9/28/2022,0.4243,101.4434,1,800,B738,PK-GMW,1664358617,GIA176,GIA
2818,9/28/2022,0.4287,101.4436,1,725,B738,PK-GMW,1664358623,GIA176,GIA
2819,9/28/2022,0.4308,101.4436,1,675,B738,PK-GMW,1664358626,GIA176,GIA
2820,9/28/2022,0.4373,101.4438,1,550,B738,PK-GMW,1664358635,GIA176,GIA
2821,9/28/2022,0.4391,101.4439,1,525,B738,PK-GMW,1664358638,GIA176,GIA
2822,9/28/2022,0.4438,101.444,1,450,B738,PK-GMW,1664358644,GIA176,GIA
2823,9/28/2022,0.4438,101.444,1,450,B738,PK-GMW,1664358644,GIA176,GIA
2824,9/28/2022,0.4495,101.4442,1,350,B738,PK-GMW,1664358652,GIA176,GIA
2825,9/28/2022,0.4523,101.4443,1,325,B738,PK-GMW,1664358656,GIA176,GIA
2826,9/28/2022,0.4564,101.4444,2,0,B738,PK-GMW,1664358662,GIA176,GIA
2827,9/28/2022,0.459,101.4445,2,0,B738,PK-GMW,1664358667,GIA176,GIA
2828,9/28/2022,0.4622,101.4446,1,0,B738,PK-GMW,1664358674,GIA176,GIA
2829,9/28/2022,0.4637,101.4446,2,0,B738,PK-GMW,1664358678,GIA176,GIA
2830,9/28/2022,0.4647,101.4446,2,0,B738,PK-GMW,1664358683,GIA176,GIA
2831,9/28/2022,0.4658,101.4446,2,0,B738,PK-GMW,1664358691,GIA176,GIA
2832,9/28/2022,0.466,101.4447,2,0,B738,PK-GMW,1664358695,GIA176,GIA
2833,9/28/2022,0.4662,101.4447,16,0,B738,PK-GMW,1664358699,GIA176,GIA
2834,9/28/2022,0.4663,101.4448,50,0,B738,PK-GMW,1664358703,GIA176,GIA
2835,9/28/2022,0.4664,101.4451,95,0,B738,PK-GMW,1664358711,GIA176,GIA
2836,9/28/2022,0.4664,101.4452,92,0,B738,PK-GMW,1664358715,GIA176,GIA
2837,9/28/2022,0.4664,101.4453,92,0,B738,PK-GMW,1664358719,GIA176,GIA
2838,9/28/2022,0.4664,101.4455,90,0,B738,PK-GMW,1664358723,GIA176,GIA
2839,9/28/2022,0.4663,101.4457,92,0,B738,PK-GMW,1664358730,GIA176,GIA
2840,9/28/2022,0.4663,101.4458,92,0,B738,PK-GMW,1664358734,GIA176,GIA
2841,9/28/2022,0.4663,101.4459,92,0,B738,PK-GMW,1664358737,GIA176,GIA
2842,9/28/2022,0.4662,101.446,92,0,B738,PK-GMW,1664358742,GIA176,GIA
2843,9/28/2022,0.466,101.446,92,0,B738,PK-GMW,1664358750,GIA176,GIA
2844,9/28/2022,0.4658,101.446,180,0,B738,PK-GMW,1664358755,GIA176,GIA
2845,9/28/2022,0.4656,101.4459,182,0,B738,PK-GMW,1664358759,GIA176,GIA
2846,9/28/2022,0.4655,101.4459,182,0,B738,PK-GMW,1664358763,GIA176,GIA
2847,9/28/2022,0.4654,101.4459,182,0,B738,PK-GMW,1664358765,GIA176,GIA
2848,9/28/2022,0.465,101.4459,182,0,B738,PK-GMW,1664358775,GIA176,GIA
2849,9/28/2022,0.4648,101.4459,182,0,B738,PK-GMW,1664358778,GIA176,GIA
2850,9/28/2022,0.4647,101.4459,182,0,B738,PK-GMW,1664358782,GIA176,GIA
2851,9/28/2022,0.4643,101.4459,182,0,B738,PK-GMW,1664358791,GIA176,GIA
2852,9/28/2022,0.4642,101.4459,182,0,B738,PK-GMW,1664358795,GIA176,GIA
2853,9/28/2022,0.4641,101.4459,182,0,B738,PK-GMW,1664358798,GIA176,GIA
2854,9/28/2022,0.4641,101.446,182,0,B738,PK-GMW,1664358802,GIA176,GIA
2855,9/28/2022,0.4641,101.4462,182,0,B738,PK-GMW,1664358810,GIA176,GIA
2856,9/28/2022,0.4641,101.4463,182,0,B738,PK-GMW,1664358814,GIA176,GIA
2857,9/28/2022,0.4641,101.4464,182,0,B738,PK-GMW,1664358819,GIA176,GIA
2858,9/28/2022,0.4641,101.4465,182,0,B738,PK-GMW,1664358822,GIA176,GIA
2859,9/28/2022,0.4641,101.4466,182,0,B738,PK-GMW,1664358827,GIA176,GIA
2860,9/28/2022,0.4641,101.4467,182,0,B738,PK-GMW,1664358834,GIA176,GIA
2861,9/28/2022,0.4641,101.4468,182,0,B738,PK-GMW,1664358835,GIA176,GIA
2862,9/28/2022,0.4641,101.4468,182,0,B738,PK-GMW,1664358843,GIA176,GIA
2863,9/28/2022,0.4641,101.4468,182,0,B738,PK-GMW,1664358846,GIA176,GIA
2864,9/28/2022,0.4641,101.4468,182,0,B738,PK-GMW,1664358855,GIA176,GIA
2865,9/28/2022,0.4641,101.4468,182,0,B738,PK-GMW,1664358859,GIA176,GIA
2866,9/28/2022,0.4641,101.4468,182,0,B738,PK-GMW,1664358860,GIA176,GIA
2867,9/28/2022,0.4641,101.4469,182,0,B738,PK-GMW,1664358867,GIA176,GIA
2868,9/28/2022,0.4641,101.4469,182,0,B738,PK-GMW,1664358873,GIA176,GIA
2869,9/28/2022,0.4641,101.4469,182,0,B738,PK-GMW,1664358873,GIA176,GIA
2870,9/28/2022,0.4641,101.4469,182,0,B738,PK-GMW,1664358873,GIA176,GIA
2871,9/28/2022,0.4641,101.4469,182,0,B738,PK-GMW,1664358873,GIA176,GIA
2872,9/28/2022,0.4641,101.4469,182,0,B738,PK-GMW,1664358873,GIA176,GIA
2873,9/28/2022,0.4641,101.4469,182,0,B738,PK-GMW,1664358873,GIA176,GIA
2874,9/28/2022,0.4641,101.4469,182,0,B738,PK-GMW,1664358873,GIA176,GIA
2875,9/28/2022,0.4641,101.4469,182,0,B738,PK-GMW,1664358873,GIA176,GIA
2876,9/28/2022,0.4641,101.4469,182,0,B738,PK-GMW,1664358873,GIA176,GIA
2877,9/28/2022,0.4641,101.4469,182,0,B738,PK-GMW,1664358873,GIA176,GIA
2878,9/28/2022,0.4641,101.4469,182,0,B738,PK-GMW,1664358873,GIA176,GIA
2879,9/28/2022,0.4641,101.4469,182,0,B738,PK-GMW,1664358873,GIA176,GIA
2880,9/28/2022,0.4641,101.4469,182,0,B738,PK-GMW,1664358873,GIA176,GIA
2881,9/28/2022,0.4641,101.4469,182,0,B738,PK-GMW,1664358873,GIA176,GIA
2882,9/28/2022,0.4641,101.4469,182,0,B738,PK-GMW,1664358873,GIA176,GIA
2883,9/28/2022,0.4641,101.4469,182,0,B738,PK-GMW,1664358873,GIA176,GIA
2885,9/28/2022,0.4641,101.4469,182,0,B738,PK-GMW,1664358873,GIA176,GIA
2887,9/28/2022,0.4641,101.4469,182,0,B738,PK-GMW,1664358873,GIA176,GIA
8187,10/3/2022,0.4645,101.4468,95,0,B738,PK-GMW,1664792140,GIA176,GIA
8188,10/3/2022,0.4645,101.4468,95,0,B738,PK-GMW,1664792140,GIA176,GIA
8189,10/3/2022,0.4645,101.4468,95,0,B738,PK-GMW,1664792151,GIA176,GIA
8190,10/3/2022,0.4645,101.4468,95,0,B738,PK-GMW,1664792155,GIA176,GIA
8191,10/3/2022,0.4645,101.4468,95,0,B738,PK-GMW,1664792155,GIA176,GIA
8192,10/3/2022,0.4645,101.4468,95,0,B738,PK-GMW,1664792161,GIA176,GIA
8193,10/3/2022,0.4645,101.4468,95,0,B738,PK-GMW,1664792171,GIA176,GIA
8194,10/3/2022,0.4645,101.4468,95,0,B738,PK-GMW,1664792175,GIA176,GIA
8195,10/3/2022,0.4645,101.4468,95,0,B738,PK-GMW,1664792175,GIA176,GIA
8196,10/3/2022,0.4645,101.4468,95,0,B738,PK-GMW,1664792180,GIA176,GIA
8197,10/3/2022,0.4645,101.4468,95,0,B738,PK-GMW,1664792190,GIA176,GIA
8198,10/3/2022,0.4645,101.4468,95,0,B738,PK-GMW,1664792190,GIA176,GIA
8200,10/3/2022,0.4645,101.4468,95,0,B738,PK-GMW,1664792190,GIA176,GIA
8202,10/3/2022,0.4645,101.4468,95,0,B738,PK-GMW,1664792200,GIA176,GIA
8204,10/3/2022,0.4645,101.4468,95,0,B738,PK-GMW,1664792210,GIA176,GIA
8205,10/3/2022,0.4645,101.4468,95,0,B738,PK-GMW,1664792215,GIA176,GIA
8208,10/3/2022,0.4645,101.4468,95,0,B738,PK-GMW,1664792215,GIA176,GIA
8210,10/3/2022,0.4645,101.4468,95,0,B738,PK-GMW,1664792220,GIA176,GIA
8211,10/3/2022,0.4645,101.4468,95,0,B738,PK-GMW,1664792230,GIA176,GIA
8214,10/3/2022,0.4645,101.4468,95,0,B738,PK-GMW,1664792235,GIA176,GIA
8216,10/3/2022,0.4645,101.4468,95,0,B738,PK-GMW,1664792240,GIA176,GIA
8218,10/3/2022,0.4645,101.4468,95,0,B738,PK-GMW,1664792240,GIA176,GIA
8220,10/3/2022,0.4645,101.4468,95,0,B738,PK-GMW,1664792250,GIA176,GIA
8222,10/3/2022,0.4645,101.4468,95,0,B738,PK-GMW,1664792255,GIA176,GIA
8224,10/3/2022,0.4645,101.4468,95,0,B738,PK-GMW,1664792255,GIA176,GIA
8226,10/3/2022,0.4645,101.4468,95,0,B738,PK-GMW,1664792260,GIA176,GIA
8228,10/3/2022,0.4645,101.4468,95,0,B738,PK-GMW,1664792270,GIA176,GIA
8230,10/3/2022,0.4645,101.4468,95,0,B738,PK-GMW,1664792275,GIA176,GIA
8232,10/3/2022,0.4645,101.4468,95,0,B738,PK-GMW,1664792275,GIA176,GIA
8234,10/3/2022,0.4645,101.4468,95,0,B738,PK-GMW,1664792280,GIA176,GIA
8235,10/3/2022,0.4645,101.4468,95,0,B738,PK-GMW,1664792290,GIA176,GIA
8237,10/3/2022,0.4645,101.4468,95,0,B738,PK-GMW,1664792295,GIA176,GIA
8240,10/3/2022,0.4645,101.4468,95,0,B738,PK-GMW,1664792295,GIA176,GIA
8242,10/3/2022,0.4645,101.4468,95,0,B738,PK-GMW,1664792300,GIA176,GIA
8244,10/3/2022,0.4645,101.4468,95,0,B738,PK-GMW,1664792310,GIA176,GIA
8246,10/3/2022,0.4645,101.4468,95,0,B738,PK-GMW,1664792315,GIA176,GIA
8248,10/3/2022,0.4645,101.4468,95,0,B738,PK-GMW,1664792320,GIA176,GIA
8249,10/3/2022,0.4645,101.4468,95,0,B738,PK-GMW,1664792320,GIA176,GIA
8252,10/3/2022,0.4645,101.4468,95,0,B738,PK-GMW,1664792330,GIA176,GIA
8254,10/3/2022,0.4645,101.4468,95,0,B738,PK-GMW,1664792335,GIA176,GIA
8255,10/3/2022,0.4645,101.4468,95,0,B738,PK-GMW,1664792335,GIA176,GIA
8258,10/3/2022,0.4645,101.4468,95,0,B738,PK-GMW,1664792340,GIA176,GIA
8260,10/3/2022,0.4645,101.4468,95,0,B738,PK-GMW,1664792350,GIA176,GIA
8262,10/3/2022,0.4645,101.4468,95,0,B738,PK-GMW,1664792355,GIA176,GIA
8263,10/3/2022,0.4645,101.4468,95,0,B738,PK-GMW,1664792360,GIA176,GIA
8266,10/3/2022,0.4645,101.4468,95,0,B738,PK-GMW,1664792360,GIA176,GIA
8268,10/3/2022,0.4645,101.4468,95,0,B738,PK-GMW,1664792369,GIA176,GIA
8269,10/3/2022,0.4645,101.4468,95,0,B738,PK-GMW,1664792374,GIA176,GIA
8272,10/3/2022,0.4645,101.4468,95,0,B738,PK-GMW,1664792379,GIA176,GIA
8273,10/3/2022,0.4645,101.4468,95,0,B738,PK-GMW,1664792379,GIA176,GIA
8275,10/3/2022,0.4645,101.4468,95,0,B738,PK-GMW,1664792389,GIA176,GIA
8277,10/3/2022,0.4645,101.4468,95,0,B738,PK-GMW,1664792394,GIA176,GIA
8280,10/3/2022,0.4645,101.4468,95,0,B738,PK-GMW,1664792399,GIA176,GIA
8282,10/3/2022,0.4645,101.4468,95,0,B738,PK-GMW,1664792399,GIA176,GIA
8283,10/3/2022,0.4645,101.4468,95,0,B738,PK-GMW,1664792410,GIA176,GIA
8286,10/3/2022,0.4645,101.4468,95,0,B738,PK-GMW,1664792414,GIA176,GIA
8288,10/3/2022,0.4645,101.4468,95,0,B738,PK-GMW,1664792419,GIA176,GIA
8289,10/3/2022,0.4645,101.4468,95,0,B738,PK-GMW,1664792419,GIA176,GIA
8292,10/3/2022,0.4645,101.4468,95,0,B738,PK-GMW,1664792429,GIA176,GIA
8293,10/3/2022,0.4645,101.4468,95,0,B738,PK-GMW,1664792434,GIA176,GIA
8296,10/3/2022,0.4645,101.4468,95,0,B738,PK-GMW,1664792439,GIA176,GIA
8298,10/3/2022,0.4645,101.4468,95,0,B738,PK-GMW,1664792439,GIA176,GIA
8300,10/3/2022,0.4645,101.4468,95,0,B738,PK-GMW,1664792449,GIA176,GIA
8302,10/3/2022,0.4645,101.4468,95,0,B738,PK-GMW,1664792454,GIA176,GIA
8304,10/3/2022,0.4645,101.4468,95,0,B738,PK-GMW,1664792459,GIA176,GIA
8305,10/3/2022,0.4645,101.4468,95,0,B738,PK-GMW,1664792459,GIA176,GIA
9562,10/4/2022,0.4135,101.4431,1,975,B738,PK-GMW,1664876476,GIA176,GIA
9563,10/4/2022,0.4158,101.4432,1,925,B738,PK-GMW,1664876479,GIA176,GIA
9564,10/4/2022,0.42,101.4433,1,850,B738,PK-GMW,1664876485,GIA176,GIA
9565,10/4/2022,0.4222,101.4434,1,800,B738,PK-GMW,1664876488,GIA176,GIA
9566,10/4/2022,0.4287,101.4436,2,675,B738,PK-GMW,1664876497,GIA176,GIA
9567,10/4/2022,0.4307,101.4437,2,650,B738,PK-GMW,1664876500,GIA176,GIA
9568,10/4/2022,0.4331,101.4438,1,600,B738,PK-GMW,1664876503,GIA176,GIA
9569,10/4/2022,0.4372,101.4439,1,525,B738,PK-GMW,1664876509,GIA176,GIA
9570,10/4/2022,0.4414,101.444,1,450,B738,PK-GMW,1664876515,GIA176,GIA
9571,10/4/2022,0.4455,101.4441,1,375,B738,PK-GMW,1664876521,GIA176,GIA
9572,10/4/2022,0.4476,101.4442,1,350,B738,PK-GMW,1664876524,GIA176,GIA
9573,10/4/2022,0.4496,101.4442,1,300,B738,PK-GMW,1664876527,GIA176,GIA
9574,10/4/2022,0.4556,101.4444,2,0,B738,PK-GMW,1664876536,GIA176,GIA
9575,10/4/2022,0.4577,101.4444,1,0,B738,PK-GMW,1664876540,GIA176,GIA
9576,10/4/2022,0.4595,101.4445,2,0,B738,PK-GMW,1664876544,GIA176,GIA
9577,10/4/2022,0.4609,101.4445,2,0,B738,PK-GMW,1664876548,GIA176,GIA
9578,10/4/2022,0.463,101.4446,2,0,B738,PK-GMW,1664876556,GIA176,GIA
9579,10/4/2022,0.4638,101.4446,2,0,B738,PK-GMW,1664876560,GIA176,GIA
9580,10/4/2022,0.4645,101.4446,2,0,B738,PK-GMW,1664876564,GIA176,GIA
9581,10/4/2022,0.4649,101.4446,2,0,B738,PK-GMW,1664876568,GIA176,GIA
9582,10/4/2022,0.4657,101.4446,2,0,B738,PK-GMW,1664876577,GIA176,GIA
9583,10/4/2022,0.4659,101.4446,2,0,B738,PK-GMW,1664876581,GIA176,GIA
9584,10/4/2022,0.4662,101.4447,19,0,B738,PK-GMW,1664876585,GIA176,GIA
9585,10/4/2022,0.4663,101.4448,56,0,B738,PK-GMW,1664876588,GIA176,GIA
9586,10/4/2022,0.4663,101.4451,90,0,B738,PK-GMW,1664876597,GIA176,GIA
9587,10/4/2022,0.4663,101.4452,90,0,B738,PK-GMW,1664876600,GIA176,GIA
9588,10/4/2022,0.4663,101.4454,92,0,B738,PK-GMW,1664876604,GIA176,GIA
9589,10/4/2022,0.4663,101.4455,92,0,B738,PK-GMW,1664876608,GIA176,GIA
9590,10/4/2022,0.4663,101.4458,92,0,B738,PK-GMW,1664876616,GIA176,GIA
9591,10/4/2022,0.4663,101.4458,92,0,B738,PK-GMW,1664876620,GIA176,GIA
9592,10/4/2022,0.4662,101.4459,92,0,B738,PK-GMW,1664876624,GIA176,GIA
9593,10/4/2022,0.4661,101.4459,92,0,B738,PK-GMW,1664876628,GIA176,GIA
9594,10/4/2022,0.4658,101.4459,92,0,B738,PK-GMW,1664876636,GIA176,GIA
9595,10/4/2022,0.4657,101.4459,92,0,B738,PK-GMW,1664876640,GIA176,GIA
9596,10/4/2022,0.4655,101.4459,182,0,B738,PK-GMW,1664876644,GIA176,GIA
9597,10/4/2022,0.4654,101.4459,182,0,B738,PK-GMW,1664876648,GIA176,GIA
9598,10/4/2022,0.4651,101.4459,182,0,B738,PK-GMW,1664876656,GIA176,GIA
9599,10/4/2022,0.4649,101.4459,182,0,B738,PK-GMW,1664876661,GIA176,GIA
9600,10/4/2022,0.4648,101.4459,182,0,B738,PK-GMW,1664876665,GIA176,GIA
9601,10/4/2022,0.4647,101.4459,182,0,B738,PK-GMW,1664876669,GIA176,GIA
9602,10/4/2022,0.4644,101.4459,182,0,B738,PK-GMW,1664876676,GIA176,GIA
9603,10/4/2022,0.4643,101.4459,182,0,B738,PK-GMW,1664876681,GIA176,GIA
9604,10/4/2022,0.4642,101.4459,182,0,B738,PK-GMW,1664876684,GIA176,GIA
9605,10/4/2022,0.4641,101.4459,182,0,B738,PK-GMW,1664876687,GIA176,GIA
9606,10/4/2022,0.4641,101.4461,182,0,B738,PK-GMW,1664876696,GIA176,GIA
9607,10/4/2022,0.4641,101.4462,182,0,B738,PK-GMW,1664876699,GIA176,GIA
9608,10/4/2022,0.4641,101.4463,182,0,B738,PK-GMW,1664876704,GIA176,GIA
9609,10/4/2022,0.4641,101.4464,182,0,B738,PK-GMW,1664876707,GIA176,GIA
9610,10/4/2022,0.4641,101.4466,182,0,B738,PK-GMW,1664876716,GIA176,GIA
9611,10/4/2022,0.4641,101.4466,182,0,B738,PK-GMW,1664876720,GIA176,GIA
9612,10/4/2022,0.4641,101.4467,182,0,B738,PK-GMW,1664876722,GIA176,GIA
9613,10/4/2022,0.4641,101.4467,182,0,B738,PK-GMW,1664876728,GIA176,GIA
9614,10/4/2022,0.4641,101.4468,182,0,B738,PK-GMW,1664876734,GIA176,GIA
9615,10/4/2022,0.4641,101.4468,182,0,B738,PK-GMW,1664876739,GIA176,GIA
8970,10/4/2022,0.4168,101.4432,1,775,B738,PK-GMX,1664849348,GIA172,GIA
8971,10/4/2022,0.4187,101.4433,1,750,B738,PK-GMX,1664849351,GIA172,GIA
8972,10/4/2022,0.4229,101.4434,1,650,B738,PK-GMX,1664849357,GIA172,GIA
8973,10/4/2022,0.425,101.4435,1,625,B738,PK-GMX,1664849360,GIA172,GIA
8974,10/4/2022,0.4291,101.4436,1,550,B738,PK-GMX,1664849366,GIA172,GIA
8975,10/4/2022,0.4333,101.4438,2,475,B738,PK-GMX,1664849372,GIA172,GIA
8976,10/4/2022,0.4351,101.4438,2,450,B738,PK-GMX,1664849375,GIA172,GIA
8977,10/4/2022,0.4373,101.4439,1,400,B738,PK-GMX,1664849378,GIA172,GIA
8978,10/4/2022,0.4414,101.444,1,300,B738,PK-GMX,1664849384,GIA172,GIA
8979,10/4/2022,0.4455,101.4441,1,250,B738,PK-GMX,1664849391,GIA172,GIA
8980,10/4/2022,0.4492,101.4442,1,175,B738,PK-GMX,1664849396,GIA172,GIA
8981,10/4/2022,0.4516,101.4443,1,150,B738,PK-GMX,1664849400,GIA172,GIA
8982,10/4/2022,0.4572,101.4444,1,0,B738,PK-GMX,1664849409,GIA172,GIA
8983,10/4/2022,0.4592,101.4445,2,0,B738,PK-GMX,1664849413,GIA172,GIA
8984,10/4/2022,0.4611,101.4445,2,0,B738,PK-GMX,1664849417,GIA172,GIA
8985,10/4/2022,0.4623,101.4446,2,0,B738,PK-GMX,1664849421,GIA172,GIA
8986,10/4/2022,0.4642,101.4446,2,0,B738,PK-GMX,1664849429,GIA172,GIA
8987,10/4/2022,0.4648,101.4446,2,0,B738,PK-GMX,1664849433,GIA172,GIA
8988,10/4/2022,0.4651,101.4446,2,0,B738,PK-GMX,1664849436,GIA172,GIA
8989,10/4/2022,0.4654,101.4446,6,0,B738,PK-GMX,1664849440,GIA172,GIA
8990,10/4/2022,0.4659,101.4446,2,0,B738,PK-GMX,1664849448,GIA172,GIA
8991,10/4/2022,0.4661,101.4447,11,0,B738,PK-GMX,1664849452,GIA172,GIA
8992,10/4/2022,0.4662,101.4447,42,0,B738,PK-GMX,1664849456,GIA172,GIA
